,name,ActionScript,C,C#,C++,Clojure,CoffeeScript,CSS,Go,Haskell,HTML,Java,JavaScript,Lua,Matlab,Objective-C,Perl,PHP,Python,R,Ruby,Scala,Shell,Swift,TeX,Vim script
6783,sthapit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6784,m4n,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0
6785,zidar-zz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6786,socialect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6787,raychaser,0,0,0,0,0,0,0,0,3,0,0,2,4,0,0,0,0,0,1,0,0,1,0,0,0
6788,roolio,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
6789,Kintay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6790,tropology,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,8,0,0,0,0
6791,yang,0,0,1,0,0,0,4,0,1,1,2,4,13,0,0,1,0,2,22,0,1,3,1,0,0
6792,ssoroka,0,0,1,0,2,0,2,2,13,0,0,0,12,0,0,0,0,0,0,0,63,0,0,0,0
6793,kamicane,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,3,0,0,0,0,0,0,0
6794,rosscooperman,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,2,0,0,1,0,13,0,1,1,0
6795,testerone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6796,groby,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6797,alvaromateus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6798,huanh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6799,fsteinel,0,0,7,1,0,0,0,2,1,0,0,0,3,1,0,0,1,0,16,0,0,0,5,0,2
6800,brasten,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,1,0,0,0,0,36,0,0,1,0
6801,stefanfrede,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
6802,brianriggs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6803,afrojas,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0
6804,hoffmann,0,0,1,0,1,0,1,1,0,0,0,1,2,0,0,0,0,2,28,0,0,2,0,0,0
6805,binarypie,0,0,1,0,1,0,0,1,2,0,0,1,3,1,0,1,0,0,1,0,0,0,3,0,0
6806,paulrday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6807,slowder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6808,odedvard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6809,llimllib,0,0,2,0,0,0,0,2,7,0,9,0,24,0,0,0,0,0,35,0,7,0,3,0,0
6810,kevinanderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6811,uxder,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,0,0,0,0,0,0
6812,marhar,0,0,1,0,2,0,0,0,5,0,0,0,3,0,0,0,0,0,15,0,0,1,5,0,0
6813,kilatkyut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6814,typfel,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,3,0,0,0,0,0,0,0,0,0
6815,elim,0,0,0,0,0,0,0,4,1,0,4,0,6,0,0,0,0,1,1,0,17,0,3,0,0
6816,Leion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6817,warrickcustomhomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6818,olavosimas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6819,francis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
6820,praxedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6821,rnicholson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6822,loudpixel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
6823,redalastor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6824,mikedamage,0,0,3,0,1,0,1,2,0,0,3,3,39,1,0,0,0,3,1,0,22,0,6,0,0
6825,pc-m,0,0,4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,4,0,1,1,3,0,0
6826,AndrewPeters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6827,mjh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
6828,yautah,0,0,0,0,1,0,0,0,1,0,0,1,17,0,0,0,0,0,0,0,9,0,1,0,0
6829,davecheney,0,0,4,0,3,0,0,2,129,0,1,13,1,0,0,0,0,0,0,0,4,0,3,0,0
6830,miggymarley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6831,elasticdarwin,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
6832,derekjw,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0
6833,nickandrew,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,17,0,1,0,0,0,5,0,0
6834,parallel588,0,0,1,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,73,0,0,0,0
6835,ehlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6836,shaho,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6837,khiro,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0
6838,essenceoftao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6839,msingleton,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,2,1,0,1,0
6840,sryashur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6841,gslin,0,0,3,0,0,0,0,1,1,0,1,0,17,0,0,0,16,2,8,0,0,0,21,0,0
6842,ravikumar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6843,atitsbest,0,0,0,2,0,0,0,2,2,0,0,0,15,0,0,1,0,0,0,1,5,0,1,0,0
6844,pkmiec,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,18,0,0,0,0
6845,tjw,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,7,0,0,1,0,0,0,1,6,0
6846,stepheneb,0,0,5,0,3,0,3,0,0,0,4,3,28,0,0,3,0,0,0,0,57,1,1,0,0
6847,omnigroup,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
6848,morimasa,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
6849,fdr,0,0,24,0,3,0,0,0,20,1,1,0,1,1,0,0,0,1,13,0,17,1,5,0,0
6850,tokumine,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,28,0,1,0,0
6851,gijs,0,2,43,4,60,4,46,26,17,0,22,42,1018,0,2,53,2,12,178,3,54,5,15,8,0
6852,zk,0,0,0,0,0,29,0,1,0,0,1,1,12,0,0,2,0,0,2,0,4,4,1,1,0
6853,bagher,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6854,jimmydo,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0
6855,alinpopa,0,0,4,0,1,0,0,1,2,1,1,14,2,0,0,0,0,0,0,0,5,11,5,0,0
6856,gdurelle,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,17,0,0,0,0
6857,paceline,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0
6858,benoist,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,1,0,0,0,0,28,0,1,0,0
6859,racosta,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0
6860,dyno,0,0,4,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,16,0,0,0,3,0,0
6861,salvator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6862,vitadewi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
6863,dam5s,0,0,0,0,1,0,0,1,3,0,0,7,4,0,0,0,0,0,0,0,13,0,2,2,0
6864,mprobst,0,0,0,0,1,0,1,0,6,0,2,3,9,0,0,0,0,1,1,0,2,0,0,0,0
6865,bitangxxx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
6866,robisenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0
6867,saivenkat,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
6868,murrekatt,0,0,3,0,14,0,0,1,13,0,1,0,1,0,0,0,0,0,0,0,4,0,1,1,0
6869,mbali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6870,cesidio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
6871,afolmert,0,0,2,0,0,0,0,0,4,2,0,0,1,0,0,5,0,1,2,0,0,0,6,0,0
6872,mudassarijazawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6873,Govan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0
6874,ronin,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0
6875,OhOhWonOne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6876,gitter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,rsierra,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,10,0,1,0,0
6878,matas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6879,andrei,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
6880,xeon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6881,charlieok,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0
6882,lfittl,0,0,4,0,2,0,1,1,5,0,2,0,8,0,0,0,0,0,3,0,40,0,6,0,0
6883,danielegozzi,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
6884,djmaze,0,0,0,0,1,0,4,2,14,0,1,2,9,1,0,0,0,0,5,0,40,0,41,0,0
6885,Mercedes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
6886,benlund,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,6,0,0,0,0
6887,kennylovrin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
6888,totophe,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0
6889,railsf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6890,tarragon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6891,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
6892,ShaneIsley,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6893,joeslow,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6894,bebanjo,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,34,0,3,0,0
6895,fcm,0,0,0,0,0,0,0,2,0,0,3,0,15,0,0,0,1,27,2,0,11,0,3,0,0
6896,masci,0,0,0,0,1,0,0,1,11,0,1,3,1,0,0,0,0,0,14,0,0,0,1,0,0
6897,tylers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6898,akz,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6899,pietervisser,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,11,0,0,0,0
6900,kwikle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6901,st33n,0,0,0,0,0,1,0,1,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0
6902,yingfeng,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6903,clempro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6904,steppicrew,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,3,0,0,0,0,1,1,0,0
6905,dtt101,0,0,0,0,0,0,0,1,2,0,2,0,18,0,0,1,0,0,0,0,13,0,1,1,0
6906,mrh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6907,squeejee,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0
6908,blueguru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6909,svoop,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,23,0,4,0,0
6910,mojotalantikite,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6911,aimee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6912,tomread,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6913,rayzer,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6914,eyesonly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0
6915,leeseon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6916,vlazar,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,1,0,0,0,0,3,0,1,0,0
6917,brightmix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6918,pnkfloydlunatic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6919,airblade,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,52,0,4,0,0
6920,kevinbeck,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0
6921,jcsuttles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6922,Amunds,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,6,0,0,0,0
6923,araddon,0,0,1,0,1,0,0,0,28,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0
6924,jf,0,0,0,0,0,0,0,0,2,0,0,1,7,0,0,0,0,0,2,0,11,1,2,0,0
6925,hugo-zz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6926,positron,0,0,0,0,2,5,0,3,0,0,1,3,3,0,0,0,0,0,2,0,1,0,1,0,0
6927,vborja,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6928,jasonmotylinski,0,0,1,3,0,0,0,1,0,0,2,5,5,0,0,0,0,0,7,0,0,1,0,0,0
6929,vlad4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6930,nicolasff,0,0,6,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0
6931,randito,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,1,0,0
6932,nur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6933,avsej,0,0,49,3,12,1,0,2,9,0,1,11,10,0,0,0,0,2,3,0,61,0,11,0,0
6934,bluntpeak,0,0,0,0,0,0,6,0,1,0,0,0,8,0,0,0,0,0,0,0,9,0,2,0,0
6935,spa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6936,apldx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6937,imnotquitejack,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0
6938,jaremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6939,swhit64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6940,ariya,0,0,3,0,4,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0
6941,jacobduursma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6942,paydro,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,2,0,18,0,0,0,0
6943,chaserx,0,0,0,0,0,0,2,2,0,0,4,0,14,0,0,2,0,0,1,0,53,0,1,1,0
6944,mgbaron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
6945,creationmachine,0,0,0,0,1,0,0,1,0,0,1,19,10,0,0,0,0,0,0,0,3,0,2,0,0
6946,michaelee,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,2,0,0,0,0,2,0,0,0,0
6947,prof3sorul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6948,vt13013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6949,naveenjoshi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6950,ubergeek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,jonallanharper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6952,darrenhinderer,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,1,0
6953,fpauser,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,0,1,1,0,5,0,2,0,0
6954,sujal,0,0,1,0,1,0,3,1,0,0,0,1,10,0,0,14,0,1,4,0,26,0,2,0,0
6955,odizeuz,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6956,somazx,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,0,0,9,0,0,0,0
6957,thinkerbot,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,42,1,5,0,0
6958,gdunzwolff,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6959,mpagano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6960,steini,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
6961,victor,0,0,1,0,0,0,0,2,0,0,1,0,3,0,0,18,0,1,0,0,5,0,0,6,0
6962,rrees,0,0,0,0,0,36,2,8,5,3,23,1,47,1,0,0,0,0,42,0,10,10,2,0,0
6963,walrus-xx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6964,zaratustra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6965,corymsmith,0,0,2,0,1,0,0,1,2,0,1,8,35,0,0,14,0,0,1,0,2,0,0,0,0
6966,chrisabruce,0,0,1,0,1,0,1,0,10,0,0,0,1,2,0,8,0,0,1,0,3,0,0,0,0
6967,seanjtaylor,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,4,1,0,0,0,0
6968,code,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6969,caiges,0,1,0,0,0,0,1,4,9,1,0,0,20,3,0,0,1,2,11,0,16,0,0,0,0
6970,nacht,0,0,0,1,3,0,1,1,0,0,0,1,5,0,0,2,0,0,4,0,1,0,3,0,0
6971,A-OK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
6972,bartoszrychlicki,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,1,0,0,0,0
6973,roes,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
6974,ajbouh,0,0,3,0,2,0,1,0,6,0,2,0,3,0,0,0,0,0,4,0,2,0,2,0,0
6975,sjaeger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6976,solomon71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6977,nateware,0,0,2,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,28,0,1,0,0
6978,akeserla,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6979,mdeiters,0,0,1,0,0,0,1,1,0,0,0,1,8,0,0,2,0,0,1,0,11,0,0,0,0
6980,thepatrick,0,0,1,0,1,0,1,2,0,0,1,1,23,0,0,17,0,0,2,0,8,0,1,4,0
6981,cgallagher,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,1,0,0
6982,iwaffles,0,0,0,0,0,0,2,1,0,0,2,0,22,0,0,5,0,0,2,0,6,0,3,2,0
6983,dang,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,1,1,5,0,0,0,7,0,0
6984,roman,0,0,1,0,0,12,1,1,0,29,1,2,6,0,0,0,0,0,1,0,11,0,3,0,0
6985,MatrixSmythe,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6986,crushlovely,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,4,0,0,2,0,52,1,4,1,0
6987,famoseagle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0
6988,medwards,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,1,11,0,4,0,1,0,0
6989,vilterp,0,0,1,0,1,0,1,0,5,4,4,5,14,0,0,0,0,0,4,0,5,3,4,0,0
6990,wisehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6991,mapanett,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0,3,0,0,0,0
6992,mnshah,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0
6993,harrisonpartch,0,0,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
6994,ryane,0,0,0,0,0,2,0,2,17,0,2,1,4,0,0,0,0,0,4,0,12,0,5,0,0
6995,OptimisticMonkey,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
6996,levicole,0,0,2,0,0,0,2,7,2,0,2,0,10,0,0,7,0,0,1,0,33,0,4,1,0
6997,djmci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6998,golo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6999,kykim,0,0,1,0,0,0,0,0,1,2,0,2,1,0,0,8,0,0,1,0,12,0,0,2,0
7000,neshmi,0,0,0,0,2,0,0,0,2,0,2,0,10,0,0,3,0,0,3,0,33,0,6,0,1
7001,jugyo,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,42,0,129,4,2,2,0
7002,peterba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7003,luonet,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7004,boothdeveloper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7005,bwiggs,0,0,2,0,1,0,3,1,10,0,2,2,18,0,0,0,0,3,7,0,4,0,1,0,0
7006,derick,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0
7007,benbinary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7008,meanphil,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,18,0,0,0,0
7009,jschumacher,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,2,1,0,0,0
7010,hikeda,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7011,rvanegas,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0
7012,bwl,0,0,0,1,0,0,1,0,0,0,2,2,6,0,0,0,0,2,0,0,1,0,4,0,0
7013,chrisblow,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,3,0,0,4,0,0,0,0
7014,duncanbeevers,0,3,1,0,0,0,7,1,1,0,2,0,95,0,0,2,0,1,1,0,53,0,0,0,0
7015,epdp,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
7016,amitkssolanki,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0
7017,steev,0,0,17,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,3,0,2,0,14,0,0
7018,mcmire,0,0,1,3,1,2,5,2,0,0,1,1,20,0,0,0,1,0,0,0,87,0,4,0,0
7019,benburdick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,kfchai,0,0,0,2,3,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0
